date,cash,stock_value,end_equity,daily_return_pct,exposure_pct,drawdown_pct,held_symbols
2025-09-23,337198.98,824491.1,1161690.08,-0.4733,70.97,-0.4733,"002230,600519,600941,688981"
2025-09-24,326938.76,861995.1,1188933.86,2.3452,72.5,0.0,"002230,600519,600941,688981"
2025-09-25,580063.88,611022.3,1191086.18,0.181,51.3,0.0,"002230,600519,688981"
2025-09-26,585633.25,593603.3,1179236.55,-0.9949,50.34,-0.9949,"002230,600519,688981"
2025-09-29,580200.48,606909.3,1187109.78,0.6677,51.12,-0.3338,"002230,600519,688981"
2025-09-30,580200.48,621239.3,1201439.78,1.2071,51.71,0.0,"002230,600519,688981"
2025-10-09,600210.25,614026.3,1214236.55,1.0651,50.57,0.0,"002230,600519,688981"
2025-10-10,592550.46,587596.3,1180146.76,-2.8075,49.79,-2.8075,"002230,600519,688981"
2025-10-13,355429.12,844032.7,1199461.82,1.6367,70.37,-1.2168,"002230,300750,600519,688981"
2025-10-14,369106.29,797072.7,1166178.99,-2.7748,68.35,-3.9578,"002230,300750,600519,688981"
2025-10-15,356376.81,828712.7,1185089.51,1.6216,69.93,-2.4004,"002230,300750,600519,688981"
2025-10-16,499984.79,677049.4,1177034.19,-0.6797,57.52,-3.0638,"002230,300750,688981"
2025-10-17,499984.79,651066.4,1151051.19,-2.2075,56.56,-5.2037,"002230,300750,688981"
2025-10-20,262650.44,894704.2,1157354.64,0.5476,77.31,-4.6846,"002230,300750,600941,688981"
2025-10-21,292283.59,879874.6,1172158.19,1.2791,75.06,-3.4654,"002230,300750,600519,600941,688981"
2025-10-22,294437.74,872308.5,1166746.24,-0.4617,74.76,-3.9111,"002230,300750,600519,600941,688981"
2025-10-23,564437.97,602418.1,1166856.07,0.0094,51.63,-3.9021,"002230,600519,600941"
2025-10-24,564437.97,604096.1,1168534.07,0.1438,51.7,-3.7639,"002230,600519,600941"
2025-10-27,798211.42,371543.1,1169754.52,0.1044,31.76,-3.6634,"600519,600941"
2025-10-28,566564.0,603260.0,1169824.0,0.0059,51.57,-3.6577,"600036,600519,600941"
2025-10-29,566564.0,595701.0,1162265.0,-0.6462,51.25,-4.2802,"600036,600519,600941"
2025-10-30,562578.27,602688.7,1165266.97,0.2583,51.72,-4.033,"600036,600519,600941"
2025-10-31,566593.91,595800.0,1162393.91,-0.2466,51.26,-4.2696,"600036,600519,600941"
2025-11-03,566593.91,603255.0,1169848.91,0.6413,51.57,-3.6556,"600036,600519,600941"
2025-11-04,796036.84,379887.2,1175924.04,0.5193,32.31,-3.1553,"600036,600519"
2025-11-05,572485.17,600438.6,1172923.77,-0.2551,51.19,-3.4024,"600036,600519,600941"
2025-11-06,568314.35,603502.3,1171816.65,-0.0944,51.5,-3.4935,"600036,600519,600941"
2025-11-07,709244.84,464151.0,1173395.84,0.1348,39.56,-3.3635,"600036,600941"
2025-11-10,709244.84,465745.0,1174989.84,0.1358,39.64,-3.2322,"600036,600941"
2025-11-11,709244.84,467221.0,1176465.84,0.1256,39.71,-3.1107,"600036,600941"
2025-11-12,713446.29,464599.3,1178045.59,0.1343,39.44,-2.9806,"600036,600941"
2025-11-13,709243.45,467587.0,1176830.45,-0.1031,39.73,-3.0806,"600036,600941"
2025-11-14,513247.82,661930.3,1175178.12,-0.1404,56.33,-3.2167,"300750,600036,600941"
2025-11-17,475107.54,689093.7,1164201.24,-0.9341,59.19,-4.1207,"300750,600036,600941"
2025-11-18,475107.54,689464.7,1164572.24,0.0319,59.2,-4.0902,"300750,600036,600941"
2025-11-19,329985.77,839876.0,1169861.77,0.4542,71.79,-3.6545,"300750,600036,600519,600941"
2025-11-20,329985.77,834275.0,1164260.77,-0.4788,71.66,-4.1158,"300750,600036,600519,600941"
2025-11-21,344811.37,812036.4,1156847.77,-0.6367,70.19,-4.7263,"300750,600036,600519,600941"
2025-11-24,340595.53,813574.1,1154169.63,-0.2315,70.49,-4.9469,"300750,600036,600519,600941"
2025-11-25,340595.53,817209.1,1157804.63,0.3149,70.58,-4.6475,"300750,600036,600519,600941"
2025-11-26,344818.95,814362.4,1159181.35,0.1189,70.25,-4.5341,"300750,600036,600519,600941"
2025-11-27,344818.95,811369.4,1156188.35,-0.2582,70.18,-4.7806,"300750,600036,600519,600941"
2025-11-28,344818.95,810438.4,1155257.35,-0.0805,70.15,-4.8573,"300750,600036,600519,600941"
2025-12-01,334358.72,827816.3,1162175.02,0.5988,71.23,-4.2876,"300750,600036,600519,600941"
2025-12-02,560019.21,601316.9,1161336.11,-0.0722,51.78,-4.3567,"600036,600519,600941"
2025-12-03,560019.21,597063.9,1157083.11,-0.3662,51.6,-4.7069,"600036,600519,600941"
2025-12-04,555808.37,600740.6,1156548.97,-0.0462,51.94,-4.7509,"600036,600519,600941"
2025-12-05,560022.8,596956.9,1156979.7,0.0372,51.6,-4.7155,"600036,600519,600941"
2025-12-08,560022.8,592207.9,1152230.7,-0.4105,51.4,-5.1066,"600036,600519,600941"
2025-12-09,560022.8,590632.9,1150655.7,-0.1367,51.33,-5.2363,"600036,600519,600941"
2025-12-10,560022.8,583091.9,1143114.7,-0.6554,51.01,-5.8573,"600036,600519,600941"
2025-12-11,324864.1,820428.7,1145292.8,0.1905,71.63,-5.678,"300750,600036,600519,600941"
2025-12-12,502544.8,645268.0,1147812.8,0.22,56.22,-5.4704,"300750,600036,600941"
